Z_SCORE	ID_STUDY	GENE_NAME
-0.115	377	MR1
-0.358	377	MRAP
-0.153	377	MRAP2
-0.405	377	MRAS
-0.321	377	MRC2
-0.002	377	MRE11A
-0.3670000000000001	377	MREG
-0.189	377	MRFAP1
0.008	377	MRFAP1L1
-0.334	377	MRGPRD
-0.263	377	MRGPRE
-0.353	377	MRGPRF
0.0	377	MRGPRG
-0.075	377	MRGPRX1
-0.18	377	MRGPRX2
-0.387	377	MRGPRX3
-0.21600000000000005	377	MRGPRX4
-0.146	377	MRI1
-0.312	377	MRO
-0.097	377	MRP63
-0.157	377	MRPL1
-0.107	377	MRPL10
-0.254	377	MRPL11
-0.192	377	MRPL12
-0.041	377	MRPL13
-0.215	377	MRPL14
-0.126	377	MRPL15
-0.177	377	MRPL16
-0.053	377	MRPL17
-0.187	377	MRPL18
-0.153	377	MRPL19
-0.083	377	MRPL2
-0.145	377	MRPL20
-0.138	377	MRPL21
-0.241	377	MRPL22
-0.154	377	MRPL23
-0.069	377	MRPL24
-0.203	377	MRPL27
-0.204	377	MRPL28
-0.035	377	MRPL3
-0.119	377	MRPL30
-0.136	377	MRPL32
-0.274	377	MRPL33
-0.221	377	MRPL34
-0.043	377	MRPL35
-0.125	377	MRPL36
-0.196	377	MRPL37
-0.147	377	MRPL38
-0.01	377	MRPL39
-0.222	377	MRPL4
-0.196	377	MRPL40
-0.16699999999999998	377	MRPL41
-0.079	377	MRPL42_ENST00000549982
-0.068	377	MRPL43
-0.257	377	MRPL44
-0.209	377	MRPL46
-0.18	377	MRPL47
-0.039	377	MRPL48
-0.07400000000000001	377	MRPL49
-0.145	377	MRPL50
-0.236	377	MRPL51
-0.206	377	MRPL52
-0.183	377	MRPL53
-0.208	377	MRPL54
-0.134	377	MRPL55
-0.08199999999999999	377	MRPL9
-0.102	377	MRPS10
-0.108	377	MRPS11
-0.199	377	MRPS12
-0.024	377	MRPS14
-0.225	377	MRPS15
-0.119	377	MRPS16
-0.247	377	MRPS17
-0.131	377	MRPS18A
-0.075	377	MRPS18B
-0.185	377	MRPS18C
-0.036000000000000004	377	MRPS2
-0.181	377	MRPS21
-0.17	377	MRPS22
-0.134	377	MRPS23
-0.218	377	MRPS24
-0.138	377	MRPS25
-0.087	377	MRPS26
-0.065	377	MRPS27
-0.1	377	MRPS28
-0.08800000000000001	377	MRPS30
-0.118	377	MRPS31
-0.205	377	MRPS33
-0.189	377	MRPS34
-0.197	377	MRPS35
-0.17600000000000002	377	MRPS36
-0.166	377	MRPS5
-0.157	377	MRPS6
-0.16699999999999998	377	MRPS7
-0.127	377	MRPS9
0.021	377	MRRF
-0.032	377	MRS2
-0.085	377	MRTO4
-0.317	377	MRVI1
-0.235	377	MS4A1
-0.157	377	MS4A10
-0.136	377	MS4A12
-0.105	377	MS4A13
-0.373	377	MS4A14
-0.18	377	MS4A15
-0.22	377	MS4A2
-0.383	377	MS4A3
-0.322	377	MS4A4A
-0.115	377	MS4A5
-0.444	377	MS4A6A
-0.209	377	MS4A6E
-0.324	377	MS4A7
-0.257	377	MS4A8B
-0.307	377	MSC
-0.194	377	MSGN1
0.101	377	MSH2
-0.119	377	MSH3
-0.211	377	MSH4
0.002	377	MSH6
-0.387	377	MSI1
-0.252	377	MSI2
-0.081	377	MSL1_ENST00000398532
-0.171	377	MSL2
-0.184	377	MSL3
-0.252	377	MSLN
-0.334	377	MSLNL
-0.139	377	MSMP
-0.218	377	MSN
-0.253	377	MSR1
-0.097	377	MSRA
-0.205	377	MSRB2
-0.092	377	MSRB3
-0.333	377	MST1
-0.344	377	MST1P9
-0.303	377	MST1R
-0.244	377	MST4
-0.27	377	MSTN
-0.083	377	MSTO1
-0.192	377	MSX1
-0.281	377	MSX2
-0.134	377	MT1A
0.0	377	MT1B
-0.31	377	MT1E
-0.334	377	MT1F
-0.237	377	MT1G
-0.125	377	MT1H
-0.251	377	MT1M
-0.266	377	MT1X
-0.278	377	MT2A
-0.12	377	MT3
0.0	377	MT4
-0.08199999999999999	377	MTA1
-0.01	377	MTA2
-0.078	377	MTA3
-0.073	377	MTAP
0.073	377	MTBP
-0.166	377	MTCH1
-0.138	377	MTCH2
-0.177	377	MTCP1
-0.181	377	MTCP1_ENST00000330425
-0.134	377	MTDH
-0.15	377	MTERF
0.05	377	MTERFD1
-0.07400000000000001	377	MTERFD2
-0.037000000000000005	377	MTERFD3
-0.328	377	MTF1
-0.108	377	MTF2
-0.087	377	MTFMT
-0.249	377	MTFP1
-0.162	377	MTFR1
-0.14400000000000002	377	MTG1
-0.092	377	MTHFD1
-0.129	377	MTHFD1L
-0.259	377	MTHFD2
-0.28800000000000003	377	MTHFD2L
-0.192	377	MTHFR
-0.104	377	MTHFS
-0.14	377	MTHFSD
-0.035	377	MTIF2
-0.133	377	MTIF3
-0.131	377	MTL5
-0.09	377	MTM1
0.07200000000000001	377	MTMR1
-0.1	377	MTMR10_ENST00000435680
-0.3720000000000001	377	MTMR11
-0.126	377	MTMR12
-0.209	377	MTMR14
-0.034	377	MTMR2
-0.118	377	MTMR3
-0.122	377	MTMR4
-0.134	377	MTMR6
-0.285	377	MTMR7
-0.037000000000000005	377	MTMR8
-0.078	377	MTNR1A
-0.411	377	MTNR1B
-0.099	377	MTO1
-0.031	377	MTOR
-0.119	377	MTPAP
-0.183	377	MTR
0.081	377	MTRF1
-0.235	377	MTRF1L
-0.061	377	MTRR
-0.379	377	MTSS1
-0.16699999999999998	377	MTSS1L
-0.452	377	MTTP
-0.268	377	MTUS1
-0.334	377	MTUS2
-0.194	377	MTX1
-0.069	377	MTX2
-0.122	377	MTX3
-0.322	377	MUC1
-0.245	377	MUC12
-0.174	377	MUC15
-0.187	377	MUC16
-0.226	377	MUC17
-0.37	377	MUC20
0.0	377	MUC21
-0.338	377	MUC4
-0.284	377	MUC5B
-0.28600000000000003	377	MUC6
-0.078	377	MUC7
-0.165	377	MUCL1
-0.092	377	MUL1
-0.191	377	MUM1
-0.117	377	MUM1L1
-0.245	377	MURC
0.044	377	MUS81
-0.355	377	MUSK
-0.195	377	MUSTN1
0.039	377	MUT
-0.057	377	MUTED
-0.168	377	MUTYH
-0.172	377	MVD
-0.062	377	MVK
-0.26	377	MVP
-0.268	377	MX1
-0.101	377	MX2
-0.249	377	MXD1
-0.195	377	MXD3
-0.152	377	MXD4
-0.213	377	MXI1
-0.386	377	MXRA5
-0.35100000000000003	377	MXRA7
-0.253	377	MXRA8
-0.268	377	MYADM
-0.284	377	MYADML2
-0.092	377	MYB
-0.17600000000000002	377	MYBBP1A
-0.297	377	MYBL1
-0.237	377	MYBL2
-0.284	377	MYBPC1
-0.234	377	MYBPC2
-0.27	377	MYBPC3
-0.29	377	MYBPH
-0.275	377	MYBPHL
-0.16	377	MYC
-0.268	377	MYCBP
-0.141	377	MYCBP2
-0.25	377	MYCBPAP
-0.373	377	MYCL
-0.353	377	MYCN
-0.28600000000000003	377	MYCT1
-0.241	377	MYD88
-0.506	377	MYEF2
-0.253	377	MYEOV
-0.16899999999999998	377	MYEOV2
-0.151	377	MYF5
-0.269	377	MYF6
-0.162	377	MYH1
-0.311	377	MYH10
-0.284	377	MYH11
-0.3	377	MYH13
-0.14300000000000002	377	MYH14_ENST00000262269
-0.256	377	MYH15
-0.293	377	MYH2
-0.25	377	MYH3
-0.106	377	MYH4
-0.287	377	MYH6
-0.253	377	MYH7
-0.16	377	MYH7B
-0.109	377	MYH8
-0.179	377	MYH9
-0.13699999999999998	377	MYL1
-0.077	377	MYL10
-0.105	377	MYL12A
-0.214	377	MYL12B
-0.268	377	MYL2
-0.244	377	MYL3
-0.318	377	MYL4
-0.209	377	MYL5
-0.248	377	MYL6
-0.116	377	MYL6B
-0.085	377	MYL7
-0.293	377	MYL9
-0.168	377	MYLIP
-0.328	377	MYLK
-0.271	377	MYLK2
-0.289	377	MYLK4
-0.232	377	MYLPF
-0.057	377	MYNN
-0.226	377	MYO10
-0.265	377	MYO15A
-0.251	377	MYO15B
-0.105	377	MYO16
-0.31	377	MYO18A
-0.279	377	MYO18B
-0.343	377	MYO1A
-0.362	377	MYO1B
-0.245	377	MYO1C
-0.328	377	MYO1D
-0.374	377	MYO1E
-0.284	377	MYO1F
-0.241	377	MYO1G
-0.107	377	MYO1H
-0.298	377	MYO3A
-0.198	377	MYO3B
-0.168	377	MYO5A
-0.239	377	MYO5B
-0.388	377	MYO5C
-0.165	377	MYO6
-0.378	377	MYO7A
-0.369	377	MYO7B_ENST00000428314
-0.18600000000000005	377	MYO9A
0.03	377	MYO9B
-0.196	377	MYOC
-0.188	377	MYOCD
-0.117	377	MYOD1
-0.36	377	MYOF
-0.407	377	MYOG
-0.268	377	MYOM1
-0.263	377	MYOM2
-0.302	377	MYOM3
-0.217	377	MYOT
-0.246	377	MYOZ1
-0.226	377	MYOZ2
-0.177	377	MYOZ3
-0.32	377	MYPN
-0.064	377	MYPOP
-0.313	377	MYRIP
-0.058	377	MYSM1
-0.37	377	MYT1
-0.213	377	MYT1L
-0.036000000000000004	377	MZF1
-0.064	377	N4BP1
-0.141	377	N4BP2
-0.213	377	N4BP2L1
-0.142	377	N4BP2L2
-0.227	377	N4BP3
-0.11	377	N6AMT1
-0.13699999999999998	377	N6AMT2
-0.106	377	NAA10
-0.297	377	NAA11
-0.212	377	NAA15
-0.056	377	NAA16
-0.185	377	NAA20
0.0	377	NAA25
-0.078	377	NAA30
-0.055	377	NAA35
-0.206	377	NAA38
-0.014	377	NAA40
-0.063	377	NAA50
-0.27	377	NAAA
-0.208	377	NAALAD2
-0.29100000000000004	377	NAALADL1
-0.462	377	NAALADL2
-0.031	377	NAB1
-0.256	377	NAB2
-0.16399999999999998	377	NACA
-0.234	377	NACA2
-0.284	377	NACAD
-0.037000000000000005	377	NACC1
-0.32	377	NACC2
-0.321	377	NADK
-0.038	377	NADSYN1
-0.112	377	NAE1
-0.027000000000000003	377	NAF1
-0.35100000000000003	377	NAG6
-0.319	377	NAGA
-0.28	377	NAGK
-0.17600000000000002	377	NAGLU
-0.232	377	NAGPA
-0.241	377	NAGS
-0.081	377	NAIF1
-0.342	377	NAIP
-0.46	377	NALCN
-0.353	377	NAMPT
-0.279	377	NANOG
-0.287	377	NANOS1
-0.255	377	NANOS2
-0.272	377	NANOS3
-0.081	377	NANP
-0.15	377	NANS
-0.16399999999999998	377	NAP1L1
-0.456	377	NAP1L2
-0.329	377	NAP1L3
0.155	377	NAP1L4
-0.204	377	NAP1L5
-0.298	377	NAP1L6
-0.155	377	NAPA
-0.087	377	NAPB
-0.16	377	NAPEPLD
-0.12	377	NAPG
-0.123	377	NAPRT1
-0.28	377	NAPSA
-0.409	377	NAPSB
-0.165	377	NARF
-0.331	377	NARFL
-0.108	377	NARG2
-0.009000000000000001	377	NARS
0.005	377	NARS2
0.043	377	NASP_ENST00000350030
-0.099	377	NAT1
0.095	377	NAT10
-0.215	377	NAT14
-0.35600000000000004	377	NAT2
-0.249	377	NAT6
-0.35200000000000004	377	NAT8
-0.292	377	NAT8L
-0.21600000000000005	377	NAT9
-0.298	377	NAV1
-0.34600000000000003	377	NAV2
-0.249	377	NAV3
-0.219	377	NBAS
-0.382	377	NBEA
-0.141	377	NBEAL1_ENST00000449802
-0.19	377	NBEAL2
-0.416	377	NBL1
-0.032	377	NBN
-0.304	377	NBPF3
-0.16899999999999998	377	NBPF4
-0.205	377	NBPF6
-0.31	377	NBPF7
-0.092	377	NBR1
-0.247	377	NBR2
-0.317	377	NCALD
-0.342	377	NCAM1
-0.222	377	NCAM2
-0.28800000000000003	377	NCAN
-0.159	377	NCAPD2
0.002	377	NCAPD3
-0.119	377	NCAPG
-0.221	377	NCAPG2
-0.125	377	NCAPH
-0.13699999999999998	377	NCAPH2
-0.044	377	NCBP1
-0.121	377	NCBP2
-0.562	377	NCCRP1
-0.104	377	NCDN
-0.295	377	NCEH1
-0.454	377	NCF1
-0.408	377	NCF2
-0.134	377	NCF4
-0.021	377	NCK1
-0.198	377	NCK2
-0.149	377	NCKAP1
-0.073	377	NCKAP1L
-0.065	377	NCKAP5L
-0.375	377	NCKAP5_ENST00000405974
-0.173	377	NCKIPSD
-0.07	377	NCL
-0.08900000000000001	377	NCLN
-0.094	377	NCOA1
-0.039	377	NCOA2
-0.101	377	NCOA3
-0.005	377	NCOA5
0.07	377	NCOA6
-0.252	377	NCOA7
-0.158	377	NCOR1
-0.08	377	NCOR2
-0.313	377	NCR1
-0.182	377	NCR2
-0.28	377	NCR3
-0.334	377	NCRNA00086
-0.272	377	NCRNA00169
-0.215	377	NCRNA00174
-0.211	377	NCRNA00175
-0.219	377	NCRNA00176
-0.275	377	NCRNA00188
-0.371	377	NCS1
-0.051	377	NCSTN
-0.214	377	NDC80
-0.045	377	NDE1
-0.24	377	NDEL1
-0.128	377	NDFIP1
-0.353	377	NDFIP2
-0.483	377	NDN
-0.204	377	NDNL2
-0.105	377	NDOR1
-0.28800000000000003	377	NDP
-0.217	377	NDRG1
-0.28600000000000003	377	NDRG2
-0.221	377	NDRG3
-0.211	377	NDRG4
-0.218	377	NDST1
-0.236	377	NDST2
-0.354	377	NDST3
-0.08	377	NDST4
-0.203	377	NDUFA1
-0.04	377	NDUFA10
-0.168	377	NDUFA11
-0.161	377	NDUFA12
-0.247	377	NDUFA13
-0.261	377	NDUFA2
-0.233	377	NDUFA3
-0.224	377	NDUFA4
-0.249	377	NDUFA4L2
-0.301	377	NDUFA5
-0.161	377	NDUFA6
-0.138	377	NDUFA7
-0.187	377	NDUFA8
-0.138	377	NDUFA9
-0.184	377	NDUFAB1
-0.14	377	NDUFAF1
-0.212	377	NDUFAF2
-0.188	377	NDUFAF3
-0.315	377	NDUFAF4
-0.211	377	NDUFB1
-0.212	377	NDUFB10
-0.271	377	NDUFB11
-0.193	377	NDUFB2
-0.217	377	NDUFB3
-0.182	377	NDUFB4
-0.301	377	NDUFB5
-0.21600000000000005	377	NDUFB6
-0.17800000000000002	377	NDUFB7
-0.16399999999999998	377	NDUFB8
-0.242	377	NDUFB9
-0.238	377	NDUFC1
-0.28600000000000003	377	NDUFC2
-0.032	377	NDUFS1
-0.034	377	NDUFS2
-0.14300000000000002	377	NDUFS3
-0.202	377	NDUFS4
-0.293	377	NDUFS5
-0.193	377	NDUFS6
-0.147	377	NDUFS7
-0.2	377	NDUFS8
-0.11	377	NDUFV1
-0.29	377	NDUFV2
-0.063	377	NDUFV3
-0.231	377	NEB
-0.196	377	NEBL
-0.354	377	NECAB1
-0.36	377	NECAB2
-0.294	377	NECAB3
-0.223	377	NECAP1
-0.136	377	NECAP2
-0.126	377	NEDD1
-0.251	377	NEDD4
-0.369	377	NEDD4L
-0.16699999999999998	377	NEDD8
-0.21	377	NEDD9
-0.423	377	NEFH
-0.202	377	NEFM
-0.406	377	NEGR1
-0.24	377	NEIL1
-0.21600000000000005	377	NEIL2
-0.232	377	NEIL3
-0.21600000000000005	377	NEK10_ENST00000429845
-0.266	377	NEK11
-0.231	377	NEK2
-0.08	377	NEK4
-0.34700000000000003	377	NEK5_ENST00000355568
-0.119	377	NEK6
-0.123	377	NEK7
-0.21	377	NEK8_ENST00000268766
0.055	377	NEK9
-0.115	377	NELF
-0.124	377	NELL1
-0.386	377	NELL2
-0.236	377	NENF
-0.251	377	NEO1
-0.332	377	NES
-0.243	377	NET1
-0.23	377	NETO1
-0.121	377	NETO2
-0.29	377	NEU1
-0.083	377	NEU2
-0.086	377	NEU3
-0.262	377	NEU4
-0.309	377	NEURL
-0.358	377	NEURL1B
-0.274	377	NEURL2
-0.419	377	NEURL3
-0.049	377	NEURL4
-0.11	377	NEUROD1
-0.329	377	NEUROD2
-0.301	377	NEUROD4
-0.109	377	NEUROD6
-0.234	377	NEUROG1
-0.32299999999999995	377	NEUROG2
-0.28300000000000003	377	NEUROG3
-0.269	377	NEXN
-0.056	377	NF1
-0.078	377	NF2
-0.399	377	NFAM1
-0.231	377	NFASC
-0.096	377	NFAT5
-0.17600000000000002	377	NFATC1
-0.188	377	NFATC2
-0.152	377	NFATC2IP
-0.156	377	NFATC3
-0.273	377	NFATC4
-0.222	377	NFE2
-0.123	377	NFE2L1
-0.081	377	NFE2L2
-0.23	377	NFE2L3
-0.369	377	NFIA
-0.254	377	NFIB
-0.095	377	NFIC
-0.34600000000000003	377	NFIL3
-0.223	377	NFIX
-0.08199999999999999	377	NFKB1
-0.208	377	NFKB2
-0.324	377	NFKBIA
-0.16399999999999998	377	NFKBIB
-0.227	377	NFKBID
-0.158	377	NFKBIE
-0.232	377	NFKBIL1
-0.257	377	NFKBIZ
-0.08	377	NFRKB
-0.07	377	NFS1
-0.173	377	NFU1
0.05	377	NFX1
-0.096	377	NFXL1
-0.081	377	NFYA
-0.161	377	NFYB
-0.01	377	NFYC
-0.16899999999999998	377	NGB
-0.081	377	NGDN
-0.191	377	NGEF
-0.251	377	NGF
-0.316	377	NGFR
-0.307	377	NGFRAP1
-0.124	377	NGLY1
-0.199	377	NGRN_ENST00000379095
-0.019	377	NHEJ1
-0.247	377	NHLH1
-0.256	377	NHLH2
-0.17	377	NHLRC1
-0.117	377	NHLRC2
-0.197	377	NHLRC3
-0.219	377	NHLRC4
-0.214	377	NHP2
-0.086	377	NHP2L1
-0.431	377	NHS
-0.16399999999999998	377	NHSL1
-0.332	377	NHSL2_ENST00000540800
-0.19	377	NICN1
-0.406	377	NID1
-0.28	377	NID2
-0.106	377	NIF3L1
-0.103	377	NIN
-0.299	377	NINJ1
-0.095	377	NINJ2
-0.213	377	NINL
-0.18600000000000005	377	NIP7
-0.238	377	NIPA1
-0.151	377	NIPA2
-0.232	377	NIPAL1
-0.108	377	NIPAL2
-0.205	377	NIPAL4
-0.07400000000000001	377	NIPBL
-0.091	377	NIPSNAP1
-0.239	377	NIPSNAP3A
-0.259	377	NIPSNAP3B
-0.111	377	NISCH
0.094	377	NIT1
-0.155	377	NIT2
-0.1	377	NKAIN1
-0.268	377	NKAIN2
-0.097	377	NKAIN3
-0.162	377	NKAIN4
-0.16	377	NKAP
-0.317	377	NKAPL
-0.354	377	NKD1
-0.328	377	NKD2
-0.179	377	NKG7
-0.21	377	NKIRAS1
-0.182	377	NKIRAS2
-0.265	377	NKPD1
-0.073	377	NKRF
-0.061	377	NKTR
-0.079	377	NKX1-2
-0.119	377	NKX2-1
-0.105	377	NKX2-2
-0.501	377	NKX2-3
-0.202	377	NKX2-4
-0.092	377	NKX2-5
-0.149	377	NKX2-6
0.0	377	NKX2-8
-0.319	377	NKX3-1
-0.149	377	NKX3-2
-0.136	377	NKX6-1
-0.384	377	NKX6-2
-0.158	377	NKX6-3
-0.07200000000000001	377	NLE1
-0.234	377	NLGN1
-0.28800000000000003	377	NLGN2
-0.142	377	NLGN3
-0.225	377	NLGN4X
-0.14300000000000002	377	NLN
-0.091	377	NLRC3
-0.389	377	NLRC4
-0.205	377	NLRC5
-0.25	377	NLRP1
-0.187	377	NLRP10
-0.24	377	NLRP11
-0.361	377	NLRP12
-0.085	377	NLRP13
-0.407	377	NLRP14
-0.539	377	NLRP2
-0.339	377	NLRP3
-0.17600000000000002	377	NLRP4
-0.19	377	NLRP5
-0.285	377	NLRP6
-0.298	377	NLRP7
-0.104	377	NLRP8
-0.203	377	NLRP9
0.027000000000000003	377	NLRX1
-0.317	377	NMB
-0.297	377	NMBR
-0.09	377	NMD3
-0.212	377	NME1
-0.259	377	NME1-NME2
-0.145	377	NME2
-0.211	377	NME2P1
-0.136	377	NME3
-0.058	377	NME4
-0.43	377	NME5
-0.055	377	NME6
-0.17600000000000002	377	NME7
-0.14300000000000002	377	NMI
-0.085	377	NMNAT1
-0.271	377	NMNAT2
-0.265	377	NMNAT3
-0.106	377	NMRAL1
-0.085	377	NMS
-0.103	377	NMT1
-0.228	377	NMT2
-0.13699999999999998	377	NMU
-0.238	377	NMUR1
-0.115	377	NMUR2
-0.071	377	NM_001039690_2
-0.103	377	NNAT
-0.287	377	NNMT
-0.045	377	NNT
-0.133	377	NOB1
-0.08	377	NOBOX
-0.171	377	NOC2L
-0.104	377	NOC3L
-0.13	377	NOC4L
-0.278	377	NOD1
-0.319	377	NOD2
-0.183	377	NODAL
-0.401	377	NOG
0.0	377	NOL11
-0.055	377	NOL12
-0.313	377	NOL3
-0.101	377	NOL4
-0.063	377	NOL6
-0.158	377	NOL7
-0.076	377	NOL8
-0.092	377	NOL9
-0.092	377	NOLC1
-0.271	377	NOM1
-0.154	377	NOMO1
-0.241	377	NOMO2
-0.163	377	NOMO3
0.118	377	NONO
-0.204	377	NOP10
0.023	377	NOP14
-0.14	377	NOP16
-0.172	377	NOP2
-0.004	377	NOP56
-0.124	377	NOP58
-0.084	377	NOS1
-0.388	377	NOS1AP
-0.249	377	NOS2
-0.316	377	NOS3
-0.084	377	NOSIP
-0.199	377	NOSTRIN
-0.227	377	NOTCH1
-0.189	377	NOTCH2
-0.234	377	NOTCH2NL
-0.311	377	NOTCH3
-0.293	377	NOTCH4
-0.244	377	NOTO
-0.301	377	NOTUM_ENST00000409678
-0.189	377	NOV
-0.2	377	NOVA1
-0.433	377	NOVA2
-0.122	377	NOX1_ENST00000372966
-0.14300000000000002	377	NOX3
-0.125	377	NOX4
-0.29600000000000004	377	NOX5
-0.341	377	NOXA1
-0.293	377	NOXO1
-0.391	377	NPAS1
-0.27	377	NPAS2
-0.134	377	NPAS3
-0.25	377	NPAS4
-0.133	377	NPAT
-0.297	377	NPB
-0.22	377	NPBWR1
-0.428	377	NPBWR2
-0.181	377	NPC1
-0.215	377	NPC1L1
-0.201	377	NPC2
-0.355	377	NPDC1
-0.235	377	NPEPL1
-0.08800000000000001	377	NPEPPS
-0.22	377	NPFF
-0.235	377	NPFFR1
-0.17	377	NPFFR2
-0.355	377	NPHP1
-0.135	377	NPHP3
-0.295	377	NPHP4
-0.218	377	NPHS1
-0.197	377	NPHS2
-0.019	377	NPIP
-0.331	377	NPL
-0.203	377	NPLOC4
-0.192	377	NPM1
-0.315	377	NPM2
-0.2	377	NPM3
-0.271	377	NPNT
-0.188	377	NPPA
-0.5479999999999999	377	NPPB
-0.259	377	NPPC
-0.265	377	NPR1
-0.278	377	NPR2
-0.349	377	NPR3
-0.187	377	NPRL2
0.0	377	NPS
-0.109	377	NPSR1
-0.277	377	NPTN
-0.223	377	NPTX1
-0.332	377	NPTX2
-0.311	377	NPTXR
-0.08	377	NPVF
-0.35100000000000003	377	NPW
-0.157	377	NPY
-0.184	377	NPY1R
-0.079	377	NPY2R
-0.151	377	NPY5R
-0.29600000000000004	377	NPY6R
-0.299	377	NQO1
-0.268	377	NQO2
-0.182	377	NR0B1
-0.215	377	NR0B2
-0.181	377	NR1D1
-0.159	377	NR1D2
-0.187	377	NR1H2
-0.221	377	NR1H3
-0.076	377	NR1H4
-0.237	377	NR1I2
-0.131	377	NR1I3
-0.077	377	NR2C1
0.041	377	NR2C2
-0.17600000000000002	377	NR2C2AP
-0.486	377	NR2E1
-0.302	377	NR2E3
-0.382	377	NR2F1
-0.308	377	NR2F2
-0.235	377	NR2F6
-0.256	377	NR3C1
-0.384	377	NR3C2
-0.284	377	NR4A1
-0.294	377	NR4A2
-0.259	377	NR4A3
-0.223	377	NR5A1
-0.276	377	NR5A2
-0.242	377	NR6A1
-0.18	377	NRAP
-0.253	377	NRARP
-0.14800000000000002	377	NRAS
-0.156	377	NRBF2
-0.098	377	NRBP1
-0.229	377	NRBP2
-0.307	377	NRCAM
-0.1	377	NRD1
-0.172	377	NRF1
-0.245	377	NRG1
-0.219	377	NRG2
-0.349	377	NRG3
-0.353	377	NRG4
-0.22	377	NRGN
-0.217	377	NRIP1
-0.163	377	NRIP2
-0.338	377	NRIP3
0.0	377	NRK_ENST00000428173
-0.132	377	NRL
-0.065	377	NRM
-0.265	377	NRN1
-0.316	377	NRN1L
-0.368	377	NRP1
-0.274	377	NRP2
-0.127	377	NRSN1
-0.262	377	NRSN2
-0.284	377	NRTN
-0.269	377	NRXN1
-0.262	377	NRXN2
-0.257	377	NRXN3
-0.204	377	NSA2
-0.098	377	NSD1
-0.126	377	NSDHL
-0.136	377	NSF
-0.114	377	NSFL1C
-0.078	377	NSL1
-0.033	377	NSMAF
-0.131	377	NSMCE1
-0.001	377	NSMCE2
0.004	377	NSMCE4A
0.069	377	NSUN2
0.014	377	NSUN3
-0.16899999999999998	377	NSUN4
-0.172	377	NSUN5
-0.242	377	NSUN5P1
-0.281	377	NSUN5P2
-0.08	377	NSUN6
-0.383	377	NSUN7
-0.21	377	NT5C
-0.172	377	NT5C1A
-0.211	377	NT5C1B
-0.132	377	NT5C2
-0.248	377	NT5C3
-0.156	377	NT5C3L
-0.126	377	NT5DC1
-0.204	377	NT5DC2
-0.21	377	NT5DC3_ENST00000392876
-0.297	377	NT5E
-0.298	377	NT5M
-0.162	377	NTAN1
-0.166	377	NTF3
-0.13699999999999998	377	NTF4
-0.196	377	NTM
-0.316	377	NTN1
-0.272	377	NTN3
-0.099	377	NTN4
-0.312	377	NTN5
-0.259	377	NTNG1
-0.268	377	NTRK1
-0.4	377	NTRK2
-0.156	377	NTRK3
-0.151	377	NTS
-0.34700000000000003	377	NTSR1
-0.078	377	NTSR2
-0.234	377	NUAK2
-0.035	377	NUB1
-0.097	377	NUBP1
-0.153	377	NUBP2
-0.1	377	NUBPL
-0.251	377	NUCB1
-0.359	377	NUCB2
-0.16899999999999998	377	NUCKS1
-0.184	377	NUDC
-0.048	377	NUDCD1
-0.068	377	NUDCD2
-0.091	377	NUDCD3
-0.33	377	NUDT1
-0.3720000000000001	377	NUDT10
-0.256	377	NUDT11
-0.205	377	NUDT12
-0.154	377	NUDT13
-0.298	377	NUDT14
-0.232	377	NUDT15
-0.22	377	NUDT16
-0.09	377	NUDT16L1
-0.105	377	NUDT17
-0.123	377	NUDT19
-0.185	377	NUDT2
-0.035	377	NUDT21
-0.129	377	NUDT22
-0.17600000000000002	377	NUDT3
-0.165	377	NUDT4
-0.064	377	NUDT5
-0.226	377	NUDT6
-0.369	377	NUDT7
-0.278	377	NUDT8
-0.047	377	NUDT9
-0.198	377	NUF2
0.011	377	NUFIP1
-0.053	377	NUFIP2
0.067	377	NUMA1
-0.262	377	NUMB
-0.16399999999999998	377	NUMBL
-0.041	377	NUP107
-0.046	377	NUP133
-0.053	377	NUP153
0.035	377	NUP155
0.034	377	NUP160
0.022	377	NUP188
-0.024	377	NUP205
-0.116	377	NUP210
-0.14300000000000002	377	NUP210L
-0.07400000000000001	377	NUP214
-0.204	377	NUP35
-0.122	377	NUP37
-0.079	377	NUP43
-0.068	377	NUP50
-0.034	377	NUP54
0.022	377	NUP62
-0.332	377	NUP62CL
-0.039	377	NUP85
-0.051	377	NUP93
0.021	377	NUP98
-0.07	377	NUPL1
-0.213	377	NUPL2
-0.322	377	NUPR1
-0.13	377	NUPR1L
-0.252	377	NUS1
-0.229	377	NUSAP1
-0.21	377	NUTF2
-0.314	377	NUTM1
-0.18	377	NUTM2A
0.021	377	NVL
-0.314	377	NWD1
-0.111	377	NXF1
-0.366	377	NXF3
-0.217	377	NXF4
-0.355	377	NXF5
-0.175	377	NXN
-0.458	377	NXNL1
-0.264	377	NXNL2
-0.108	377	NXPH1
-0.279	377	NXPH2
-0.311	377	NXPH3
-0.217	377	NXPH4
-0.184	377	NXT1
-0.06	377	NXT2
-0.22	377	NYNRIN
-0.498	377	NYX
-0.177	377	OAF
-0.343	377	OAS1
-0.191	377	OAS2
-0.263	377	OAS3
-0.335	377	OASL
-0.142	377	OAT
-0.325	377	OAZ1
-0.244	377	OAZ2
-0.254	377	OAZ3
-0.115	377	OBFC1
-0.222	377	OBFC2A
-0.234	377	OBFC2B
-0.166	377	OBP2A
0.0	377	OBP2B
-0.35100000000000003	377	OBSCN_ENST00000359599
